Date,Product_ID,Region,Supplier,Historical_Sales,Customer_Orders,Promotion,Seasonal_Factor,Inventory_Level,Production_Capacity,Production_Cost_Per_Unit,Selling_Price_Per_Unit,Available_Budget,Supplier_Lead_Time_Days,Supplier_Reliability,Delivery_Delay_Days,Machine_Utilization_Percent,Workforce_Availability_Percent,Market_Volatility,Predicted_Demand,Risk_Score,Risk_Level,Optimal_Production_Quantity,Expected_Revenue,Expected_Cost,Expected_Profit
2026-08-29,P005,North,Supplier_B,533.0,604,0,1.1,437.0,670,384.01,535.52,602802.78,9,0.91,3.0,79.96,69.69,8.17,548,21.64,Low,548,293464.96,210437.48,83027.48
2026-08-30,P005,South,Supplier_A,785.0,788,0,1.1,1147.0,645,396.32,594.65,871917.94,11,0.65,10.0,92.1,66.91,3.45,695,41.67,Medium,645,383549.25,255626.4,127922.85
2026-08-31,P005,West,Supplier_B,583.0,551,0,1.1,685.0,646,586.95,740.86,350002.54,9,0.84,2.0,70.32,92.92,8.16,615,19.9,Low,596,441552.56,349822.2,91730.36
2026-09-01,P004,West,Supplier_A,725.0,743,1,0.95,1000.0,1190,586.27,960.28,561019.06,8,0.72,8.0,61.08,91.93,5.86,702,35.87,Medium,702,674116.56,411561.54,262555.02
2026-09-02,P004,South,Supplier_B,332.0,346,0,0.95,987.0,1021,692.69,1122.08,599443.71,7,0.93,3.0,62.19,91.09,7.9,311,22.8,Low,311,348966.88,215426.59,133540.29
2026-09-03,P005,West,Supplier_B,718.0,881,0,0.95,317.0,748,599.18,973.13,569745.67,9,0.84,5.0,81.79,78.53,5.98,667,21.62,Low,661,643238.93,396057.98,247180.95
2026-09-04,P002,North,Supplier_B,674.0,853,1,0.95,1099.0,729,522.64,729.61,771571.89,5,0.91,0.0,71.3,94.58,4.02,741,12.9,Low,729,531885.69,381004.56,150881.13
2026-09-05,P003,South,Supplier_C,630.0,668,0,0.95,770.0,1055,650.06,950.88,685761.88,17,0.68,6.0,61.25,97.05,9.2,584,39.32,Medium,584,555313.92,379635.04,175678.88
2026-09-06,P003,North,Supplier_B,634.0,706,0,0.95,577.0,1238,386.57,630.75,332328.0,9,0.97,2.0,66.69,73.13,7.44,587,16.51,Low,587,370250.25,226916.59,143333.66
2026-09-07,P003,North,Supplier_B,835.0,797,0,0.95,639.0,1230,507.25,817.15,475193.35,7,0.81,9.0,76.22,68.99,5.36,730,35.47,Medium,730,596519.5,370292.5,226227.0
2026-09-08,P004,North,Supplier_B,481.0,553,0,0.95,504.0,1104,450.49,705.51,470399.95,10,0.82,4.0,59.86,78.57,6.74,433,27.23,Low,433,305485.83,195062.17,110423.66
2026-09-09,P004,North,Supplier_B,649.0,772,0,0.95,345.0,1373,386.62,546.27,617660.93,6,0.89,5.0,55.14,67.17,6.54,590,27.6,Low,590,322299.3,228105.8,94193.5
2026-09-10,P002,South,Supplier_A,559.0,628,0,0.95,694.0,843,617.23,910.87,439447.97,13,0.71,1.0,91.69,95.36,4.22,538,29.57,Low,538,490048.06,332069.74,157978.32
2026-09-11,P003,North,Supplier_A,676.0,705,1,0.95,866.0,1073,528.78,828.69,326226.65,7,0.86,0.0,67.19,73.52,4.81,666,10.34,Low,616,510473.04,325728.48,184744.56
2026-09-12,P003,North,Supplier_B,744.0,838,1,0.95,973.0,981,544.87,740.59,674893.73,7,0.95,2.0,63.86,83.05,3.86,757,5.25,Low,757,560626.63,412466.59,148160.04
2026-09-13,P005,West,Supplier_B,686.0,667,0,0.95,1081.0,702,493.94,741.2,803174.01,5,0.89,3.0,82.94,83.79,10.0,576,27.31,Low,576,426931.2,284509.44,142421.76
2026-09-14,P004,South,Supplier_A,397.0,431,0,0.95,1152.0,1088,511.12,808.17,855545.26,9,0.62,5.0,89.14,80.6,6.22,345,44.79,Medium,345,278818.65,176336.4,102482.25
2026-09-15,P003,South,Supplier_A,581.0,627,1,0.95,808.0,636,390.61,598.8,882175.97,7,0.77,7.0,,66.26,1.83,567,20.3,Low,567,339519.6,221475.87,118043.73
2026-09-16,P002,East,Supplier_A,573.0,646,0,0.95,1088.0,1253,585.52,844.2,757725.95,8,,2.0,65.18,99.64,5.67,480,23.36,Low,480,405216.0,281049.6,124166.4
2026-09-17,P002,South,Supplier_C,704.0,788,1,0.95,929.0,1148,501.36,743.94,340806.58,17,0.67,5.0,89.47,66.9,1.45,760,25.95,Low,679,505135.26,340423.44,164711.82
2026-09-18,P003,South,Supplier_A,568.0,592,1,0.95,160.0,1119,635.87,1046.31,804522.69,14,0.67,6.0,75.42,90.06,3.6,617,25.91,Low,617,645573.27,392331.79,253241.48
2026-09-19,P004,East,Supplier_B,739.0,716,1,0.95,545.0,1342,418.7,624.2,509974.05,8,0.84,7.0,70.25,91.65,5.01,745,23.61,Low,663,413844.6,277598.1,136246.5
2026-09-20,P002,South,Supplier_A,466.0,613,0,0.95,880.0,932,421.77,659.75,724442.35,9,0.81,7.0,79.19,65.81,5.81,506,28.65,Low,506,333833.5,213415.62,120417.88
2026-09-21,P005,South,Supplier_B,689.0,704,0,0.95,558.0,996,576.02,887.44,595324.2,10,0.95,7.0,83.02,97.33,9.79,582,28.54,Low,582,516490.08,335243.64,181246.44
2026-09-22,P002,South,Supplier_A,679.0,782,0,0.95,511.0,895,646.1,988.92,788593.99,8,0.69,7.0,78.75,79.51,9.84,574,38.45,Medium,574,567640.08,370861.4,196778.68
2026-09-23,P001,South,Supplier_A,1009.0,979,1,0.95,1176.0,706,515.27,791.74,526578.73,9,0.66,12.0,91.81,85.16,1.88,1003,40.52,Medium,706,558968.44,363780.62,195187.82
2026-09-24,P001,East,Supplier_B,625.0,608,0,0.95,233.0,1129,604.43,865.4,290165.98,10,0.84,4.0,80.12,85.69,5.84,483,19.14,Low,480,415392.0,290126.4,125265.6
2026-09-25,P004,South,Supplier_A,521.0,564,1,0.95,305.0,682,699.77,1007.43,611935.41,12,0.75,4.0,90.14,80.2,8.35,557,34.03,Low,464,467447.52,324693.28,142754.24
2026-09-26,P003,South,Supplier_A,,537,0,0.95,856.0,887,696.59,1001.1,361338.86,14,0.75,3.0,78.48,65.68,3.14,478,20.12,Low,478,478525.8,332970.02,145555.78
2025-06-05,P001,North,Supplier_C,976.0,947,0,1.1,826.0,1279,646.63,972.31,498199.12,17,0.83,0.0,90.94,90.94,8.83,922,31.04,Low,770,748678.7,497905.1,250773.6
2026-01-07,P004,South,Supplier_C,390.0,504,1,0.95,160.0,837,661.8,1053.72,363218.43,9,0.83,0.0,59.22,96.07,8.52,504,26.76,Low,504,531074.88,333547.2,197527.68
2026-01-10,P002,South,Supplier_A,643.0,778,1,0.95,584.0,1172,557.94,778.27,708979.48,11,0.65,10.0,80.51,66.55,5.5,681,39.02,Medium,681,530001.87,379957.14,150044.73
2025-10-22,P005,East,Supplier_B,956.0,1024,0,1.25,289.0,1363,455.83,633.62,512391.53,10,0.97,0.0,90.42,78.55,1.81,952,16.32,Low,787,498658.94,358738.21,139920.73
2025-02-15,P002,West,Supplier_A,772.0,845,0,0.95,684.0,1004,697.0,933.22,389032.23,11,0.74,4.0,67.45,75.64,3.4,782,21.62,Low,558,520736.76,388926.0,131810.76
2025-11-09,P005,North,Supplier_A,702.0,739,0,1.25,1088.0,1053,513.79,815.28,591483.2,9,0.73,10.0,59.41,75.57,4.33,705,31.82,Low,705,574772.4,362221.95,212550.45
2025-09-18,P004,West,Supplier_B,512.0,517,0,0.95,388.0,1178,626.4,957.64,716686.7,5,0.9,0.0,87.03,66.87,6.35,406,25.5,Low,406,388801.84,254318.4,134483.44
2025-05-28,P004,West,Supplier_A,529.0,540,0,0.95,708.0,867,399.95,595.63,785590.29,7,0.85,0.0,79.31,71.9,5.85,428,14.27,Low,428,254929.64,171178.6,83751.04
2026-05-09,P003,West,Supplier_A,631.0,695,1,0.95,514.0,947,400.86,613.14,695208.89,11,0.76,7.0,77.38,71.05,2.45,664,23.65,Low,664,407124.96,266171.04,140953.92
2024-05-16,P004,South,Supplier_B,769.0,792,0,0.95,904.0,1292,617.04,794.03,324939.32,8,0.9,4.0,64.71,98.11,9.53,714,34.66,Low,526,417659.78,324563.04,93096.74
2026-03-22,P002,North,Supplier_C,388.0,363,0,0.95,1019.0,826,386.4,608.64,492939.72,13,0.83,7.0,63.75,99.01,8.75,295,36.53,Medium,295,179548.8,113988.0,65560.8
2024-03-17,P001,East,Supplier_C,738.0,761,0,0.95,741.0,1149,549.2,763.4,351642.85,6,0.92,5.0,79.3,65.84,4.11,646,18.29,Low,640,488576.0,351488.0,137088.0
2025-09-28,P001,North,Supplier_B,351.0,457,0,0.95,705.0,801,438.6,657.23,512099.84,6,0.92,,84.57,65.36,3.15,335,10.67,Low,335,220172.05,146931.0,73241.05
2026-08-31,P005,West,Supplier_B,583.0,551,0,1.1,685.0,646,586.95,740.86,350002.54,9,0.84,2.0,70.32,92.92,8.16,615,19.9,Low,596,441552.56,349822.2,91730.36
2026-07-27,P001,South,Supplier_B,745.0,782,1,1.1,1101.0,1304,474.73,737.06,315380.68,7,0.83,4.0,76.47,66.82,1.51,839,16.86,Low,664,489407.84,315220.72,174187.12
